gyro_1_x,gyro_1_y,gyro_1_z,accel_1_x,accel_1_y,accel_1_z,magnet_1_x,magnet_1_y,magnet_1_z,gyro_2_x,gyro_2_y,gyro_2_z,accel_2_x,accel_2_y,accel_2_z,magnet_2_x,magnet_2_y,magnet_2_z,gyro_3_x,gyro_3_y,gyro_3_z,accel_3_x,accel_3_y,accel_3_z,magnet_3_x,magnet_3_y,magnet_3_z
-1,475,-158,16412,40,1440,0,0,0,5752,115,123,16672,-56,1156,0,0,0,0,0,0,0,0,0,0,0,0
-56,-1681,-398,16588,192,1064,0,0,0,5617,-1985,-153,16768,-120,876,0,0,0,0,0,0,0,0,0,0,0,0
-279,-2806,-544,16812,196,456,0,0,0,5367,-3044,-287,16892,-28,312,0,0,0,0,0,0,0,0,0,0,0,0
-280,-5616,-730,16452,232,488,0,0,0,5290,-5967,-549,16664,-216,156,0,0,0,0,0,0,0,0,0,0,0,0
-164,70,-280,16932,296,-1372,0,0,0,5532,-118,21,16992,104,-1532,0,0,0,0,0,0,0,0,0,0,0,0
-73,620,-144,16856,192,-864,0,0,0,5638,478,140,17032,112,-1344,0,0,0,0,0,0,0,0,0,0,0,0
-124,883,-168,16520,120,256,0,0,0,5602,551,122,16576,-108,-8,0,0,0,0,0,0,0,0,0,0,0,0
-138,949,-183,17108,312,-1396,0,0,0,5587,914,153,17236,0,-1780,0,0,0,0,0,0,0,0,0,0,0,0
83,7551,311,16552,456,1064,0,0,0,5980,7229,710,16648,16,624,0,0,0,0,0,0,0,0,0,0,0,0
619,4277,190,16616,340,880,0,0,0,6396,4210,527,16788,0,636,0,0,0,0,0,0,0,0,0,0,0,0
342,10113,-245,16652,52,1016,0,0,0,6159,10160,172,16836,-240,784,0,0,0,0,0,0,0,0,0,0,0,0
124,7367,731,16056,260,3832,0,0,0,6015,7143,1135,16576,-16,3516,0,0,0,0,0,0,0,0,0,0,0,0
474,13184,-327,16424,-56,1856,0,0,0,6400,13529,150,16564,-272,1472,0,0,0,0,0,0,0,0,0,0,0,0
1974,14855,433,14460,72,7296,0,0,0,7966,14630,908,15228,-404,6796,0,0,0,0,0,0,0,0,0,0,0,0
1166,17903,217,13572,20,8120,0,0,0,7081,17906,707,13832,-204,8196,0,0,0,0,0,0,0,0,0,0,0,0
867,9018,65,12488,328,11356,0,0,0,6730,8751,458,12936,-40,10944,0,0,0,0,0,0,0,0,0,0,0,0
889,9144,252,12180,48,10464,0,0,0,6762,9077,642,12580,-396,10368,0,0,0,0,0,0,0,0,0,0,0,0
430,13736,-441,11076,228,11056,0,0,0,6278,13827,6,11508,-96,10804,0,0,0,0,0,0,0,0,0,0,0,0
579,18389,-675,8600,456,13872,0,0,0,6376,18209,-98,9428,396,14456,0,0,0,0,0,0,0,0,0,0,0,0
49,12288,-438,6916,328,14916,0,0,0,5999,12126,32,7844,304,14472,0,0,0,0,0,0,0,0,0,0,0,0
98,8044,-290,6052,356,14992,0,0,0,5909,7923,96,6780,128,14928,0,0,0,0,0,0,0,0,0,0,0,0
49,7678,-317,5228,568,15100,0,0,0,5857,7589,57,5892,176,15136,0,0,0,0,0,0,0,0,0,0,0,0
66,6639,-317,4188,456,15696,0,0,0,5823,6505,74,4968,132,15568,0,0,0,0,0,0,0,0,0,0,0,0
-21,7630,-329,2996,580,16252,0,0,0,5801,7320,72,3832,240,16452,0,0,0,0,0,0,0,0,0,0,0,0
18,5959,-256,2608,480,15664,0,0,0,5781,5787,119,3228,140,15908,0,0,0,0,0,0,0,0,0,0,0,0
23,4112,-241,1656,556,16180,0,0,0,5761,3832,107,2496,136,16400,0,0,0,0,0,0,0,0,0,0,0,0
7,3260,-227,1640,528,15572,0,0,0,5754,3155,78,2340,232,15788,0,0,0,0,0,0,0,0,0,0,0,0
340,7238,-255,808,628,16136,0,0,0,6169,7021,118,1252,292,16544,0,0,0,0,0,0,0,0,0,0,0,0
-117,305,-173,512,612,16288,0,0,0,5625,36,110,1220,316,16428,0,0,0,0,0,0,0,0,0,0,0,0
-104,458,-205,452,592,16020,0,0,0,5604,210,63,1192,420,16248,0,0,0,0,0,0,0,0,0,0,0,0
-90,244,-221,356,672,15928,0,0,0,5632,-8,65,992,316,16352,0,0,0,0,0,0,0,0,0,0,0,0
-93,343,-204,368,504,16044,0,0,0,5599,119,67,1000,388,16448,0,0,0,0,0,0,0,0,0,0,0,0
-126,125,-198,420,540,16104,0,0,0,5563,-188,67,1044,308,16348,0,0,0,0,0,0,0,0,0,0,0,0
-172,-269,-168,-428,828,16696,0,0,0,5536,-643,90,676,512,16564,0,0,0,0,0,0,0,0,0,0,0,0
-94,30,-232,436,612,16188,0,0,0,5591,-221,59,1072,380,16252,0,0,0,0,0,0,0,0,0,0,0,0
-120,10,-232,292,632,16084,0,0,0,5573,-259,30,1060,364,16428,0,0,0,0,0,0,0,0,0,0,0,0
-129,2,-218,332,536,16148,0,0,0,5598,-263,70,1076,212,16308,0,0,0,0,0,0,0,0,0,0,0,0
-144,-18,-149,452,620,16192,0,0,0,5562,-291,132,1172,348,16232,0,0,0,0,0,0,0,0,0,0,0,0
-104,12,-219,300,508,16176,0,0,0,5587,-240,37,1104,288,16272,0,0,0,0,0,0,0,0,0,0,0,0
-124,20,-231,284,580,16212,0,0,0,5566,-239,69,1004,392,16248,0,0,0,0,0,0,0,0,0,0,0,0
-109,4,-231,364,608,16048,0,0,0,5563,-292,65,1080,388,16376,0,0,0,0,0,0,0,0,0,0,0,0
-162,26,-11,452,652,15976,0,0,0,5570,-267,281,1120,328,16360,0,0,0,0,0,0,0,0,0,0,0,0
-148,190,-322,304,536,15892,0,0,0,5570,-98,-53,1080,336,16396,0,0,0,0,0,0,0,0,0,0,0,0
-146,60,-269,324,676,16240,0,0,0,5554,-228,-17,1004,288,16400,0,0,0,0,0,0,0,0,0,0,0,0
-156,45,-220,256,504,16092,0,0,0,5565,-214,24,1144,236,16336,0,0,0,0,0,0,0,0,0,0,0,0
-619,456,-687,60,540,16168,0,0,0,5062,224,-423,580,264,16664,0,0,0,0,0,0,0,0,0,0,0,0
-660,716,-747,-60,444,16292,0,0,0,4964,531,-444,688,348,16600,0,0,0,0,0,0,0,0,0,0,0,0
-2480,1788,-557,-88,532,16580,0,0,0,3215,1590,-167,736,152,17008,0,0,0,0,0,0,0,0,0,0,0,0
-3525,971,-245,440,-68,17368,0,0,0,2099,739,94,1348,-436,17692,0,0,0,0,0,0,0,0,0,0,0,0
-5195,837,-88,-20,-692,17704,0,0,0,504,661,248,656,-996,17504,0,0,0,0,0,0,0,0,0,0,0,0
-6708,3580,644,-416,-1764,16280,0,0,0,-830,4287,1032,692,-1924,16376,0,0,0,0,0,0,0,0,0,0,0,0
-9405,6342,-361,-828,-2172,17004,0,0,0,-3697,5991,179,-152,-2484,17504,0,0,0,0,0,0,0,0,0,0,0,0
-10726,2934,227,-1228,-3572,15704,0,0,0,-4917,2864,738,-468,-3656,15776,0,0,0,0,0,0,0,0,0,0,0,0
-11394,842,0,-2096,-4536,16056,0,0,0,-5779,321,476,-1532,-4696,16364,0,0,0,0,0,0,0,0,0,0,0,0
-13117,193,154,-1972,-6972,15208,0,0,0,-7474,214,657,-1528,-7100,15712,0,0,0,0,0,0,0,0,0,0,0,0
-15208,-884,62,-2608,-8920,13480,0,0,0,-9644,-996,582,-2380,-8980,14112,0,0,0,0,0,0,0,0,0,0,0,0
-14527,-1036,-403,-2316,-8948,11004,0,0,0,-8790,-1293,124,-1764,-8828,11128,0,0,0,0,0,0,0,0,0,0,0,0
-12923,-1740,-468,-1348,-12036,9784,0,0,0,-7247,-2060,35,-1128,-12332,10440,0,0,0,0,0,0,0,0,0,0,0,0
-12389,-2664,-399,-1724,-12716,8256,0,0,0,-6758,-2763,38,-1540,-12932,8752,0,0,0,0,0,0,0,0,0,0,0,0
-11483,-3349,-683,-1136,-13348,6368,0,0,0,-5880,-3540,-221,-840,-13184,6656,0,0,0,0,0,0,0,0,0,0,0,0
-11299,-3126,37,-684,-14836,5392,0,0,0,-5554,-3235,503,-436,-14744,5348,0,0,0,0,0,0,0,0,0,0,0,0
-10005,-1751,379,-540,-14320,3032,0,0,0,-4303,-1858,886,-228,-14372,3400,0,0,0,0,0,0,0,0,0,0,0,0
-8832,-1469,288,-928,-15408,1544,0,0,0,-3130,-1719,681,-1120,-15412,2052,0,0,0,0,0,0,0,0,0,0,0,0
-7766,-1702,476,-648,-16728,640,0,0,0,-1998,-1958,895,-924,-17324,1080,0,0,0,0,0,0,0,0,0,0,0,0
-6351,-998,611,-1128,-16140,-576,0,0,0,-588,-1169,1025,-1248,-16192,-12,0,0,0,0,0,0,0,0,0,0,0,0
-4462,-1161,716,-1012,-15616,-720,0,0,0,1263,-1365,1038,-1100,-15604,-220,0,0,0,0,0,0,0,0,0,0,0,0
-4188,-517,113,-1628,-15876,-1900,0,0,0,1526,-747,438,-1928,-15836,-1440,0,0,0,0,0,0,0,0,0,0,0,0
-3441,-542,-631,-1124,-16308,-2588,0,0,0,2285,-763,-299,-1472,-16300,-2176,0,0,0,0,0,0,0,0,0,0,0,0
-1999,-327,-538,-996,-16572,-2808,0,0,0,3715,-576,-233,-1200,-16428,-2408,0,0,0,0,0,0,0,0,0,0,0,0
-999,-57,-386,-800,-16156,-2820,0,0,0,4672,-288,-88,-1056,-15996,-2152,0,0,0,0,0,0,0,0,0,0,0,0
-453,-77,-289,-760,-16380,-2988,0,0,0,5230,-311,14,-1024,-16288,-2692,0,0,0,0,0,0,0,0,0,0,0,0
-242,-170,-228,-932,-16116,-2964,0,0,0,5461,-408,87,-1020,-16064,-2292,0,0,0,0,0,0,0,0,0,0,0,0
-119,-56,39,-1168,-16028,-2888,0,0,0,5628,-318,310,-1396,-16060,-2104,0,0,0,0,0,0,0,0,0,0,0,0
-55,-39,-307,-1132,-16084,-2880,0,0,0,5665,-293,19,-1360,-16108,-2304,0,0,0,0,0,0,0,0,0,0,0,0
443,-219,-636,-1112,-16356,-2932,0,0,0,6108,-529,-366,-1184,-16312,-2348,0,0,0,0,0,0,0,0,0,0,0,0
1235,21,-526,-816,-16044,-2972,0,0,0,6938,-244,-258,-964,-15976,-2476,0,0,0,0,0,0,0,0,0,0,0,0
2113,67,-304,-952,-16052,-3132,0,0,0,7859,-209,-89,-1176,-16028,-2544,0,0,0,0,0,0,0,0,0,0,0,0
3948,-474,-492,-784,-16232,-2992,0,0,0,9648,-777,-297,-1028,-16156,-2516,0,0,0,0,0,0,0,0,0,0,0,0
5746,-80,-286,-720,-16284,-1792,0,0,0,11485,-431,-118,-716,-16192,-1248,0,0,0,0,0,0,0,0,0,0,0,0
7119,163,-739,-1452,-16064,-532,0,0,0,12804,-156,-599,-1576,-16028,-64,0,0,0,0,0,0,0,0,0,0,0,0
8607,809,-982,-600,-16008,608,0,0,0,14313,497,-837,-616,-15884,1012,0,0,0,0,0,0,0,0,0,0,0,0
9604,1843,-635,-580,-15572,1940,0,0,0,15393,1515,-537,-700,-15560,2260,0,0,0,0,0,0,0,0,0,0,0,0
10162,2426,-565,-736,-15032,3588,0,0,0,15933,2096,-408,-676,-15132,4068,0,0,0,0,0,0,0,0,0,0,0,0
10653,1995,-351,-820,-14620,5684,0,0,0,16458,1487,-255,-764,-14676,6084,0,0,0,0,0,0,0,0,0,0,0,0
10866,2789,-317,-1384,-13708,6792,0,0,0,16663,2447,-201,-1308,-13736,7284,0,0,0,0,0,0,0,0,0,0,0,0
10630,1491,-475,-892,-13060,8780,0,0,0,16332,1084,-404,-732,-13136,9044,0,0,0,0,0,0,0,0,0,0,0,0
10217,1265,-923,-1476,-11892,9524,0,0,0,15834,897,-865,-1336,-11828,10236,0,0,0,0,0,0,0,0,0,0,0,0
10123,1585,-994,-1116,-10940,11180,0,0,0,15792,1144,-894,-792,-11100,11632,0,0,0,0,0,0,0,0,0,0,0,0
10342,1993,-997,-2132,-9080,11804,0,0,0,16053,1592,-913,-1804,-9360,12220,0,0,0,0,0,0,0,0,0,0,0,0
9650,-642,-1340,-992,-8672,12800,0,0,0,15348,-957,-1244,-516,-8720,13108,0,0,0,0,0,0,0,0,0,0,0,0
10007,-1751,-1287,-1036,-7608,13380,0,0,0,15643,-2139,-1232,-500,-7628,13852,0,0,0,0,0,0,0,0,0,0,0,0
10697,454,-660,120,-6668,15240,0,0,0,16474,317,-602,760,-6724,15344,0,0,0,0,0,0,0,0,0,0,0,0
10677,-852,-327,-832,-4504,15708,0,0,0,16400,-1459,-240,-280,-4584,16276,0,0,0,0,0,0,0,0,0,0,0,0
7982,-3831,-1105,-1000,-2812,16760,0,0,0,13478,-4062,-1017,-96,-2856,17300,0,0,0,0,0,0,0,0,0,0,0,0
6064,-1028,-1333,696,-1976,16328,0,0,0,11661,-1273,-1168,1460,-2124,16776,0,0,0,0,0,0,0,0,0,0,0,0
4734,3615,-341,576,-1396,17548,0,0,0,10414,3243,-119,1320,-1756,17744,0,0,0,0,0,0,0,0,0,0,0,0
3740,-525,-135,-512,-668,16024,0,0,0,9417,-936,48,188,-960,16448,0,0,0,0,0,0,0,0,0,0,0,0
1613,-4105,-364,-928,88,19464,0,0,0,7246,-4588,-192,136,-400,19200,0,0,0,0,0,0,0,0,0,0,0,0
684,-18,-464,812,-80,16072,0,0,0,6373,-79,-166,1556,-316,16360,0,0,0,0,0,0,0,0,0,0,0,0
805,1363,321,160,-184,15884,0,0,0,6526,978,587,776,-572,16272,0,0,0,0,0,0,0,0,0,0,0,0
711,-1861,-196,-132,360,16020,0,0,0,6394,-2172,28,580,96,16572,0,0,0,0,0,0,0,0,0,0,0,0
614,-1053,-59,324,172,16344,0,0,0,6311,-1414,185,992,-12,16560,0,0,0,0,0,0,0,0,0,0,0,0
428,-2231,29,412,240,16164,0,0,0,6096,-2562,279,1232,-56,16472,0,0,0,0,0,0,0,0,0,0,0,0
163,705,126,664,228,16264,0,0,0,5891,471,442,1464,-104,16564,0,0,0,0,0,0,0,0,0,0,0,0
259,871,78,608,436,16164,0,0,0,5959,623,358,1356,268,16328,0,0,0,0,0,0,0,0,0,0,0,0
262,727,-324,228,328,16028,0,0,0,5981,500,-56,840,64,16192,0,0,0,0,0,0,0,0,0,0,0,0
228,577,-95,344,372,16344,0,0,0,5924,262,188,1120,104,16532,0,0,0,0,0,0,0,0,0,0,0,0
136,76,-10,336,396,16088,0,0,0,5862,-147,282,1216,212,16372,0,0,0,0,0,0,0,0,0,0,0,0
128,929,-9,236,480,16184,0,0,0,5848,696,260,828,320,16412,0,0,0,0,0,0,0,0,0,0,0,0
-310,-928,-6,136,460,16180,0,0,0,5370,-1252,279,904,244,16580,0,0,0,0,0,0,0,0,0,0,0,0
-216,-308,-176,108,748,16264,0,0,0,5452,-571,80,840,364,16584,0,0,0,0,0,0,0,0,0,0,0,0
-34,414,-428,268,580,15908,0,0,0,5638,117,-122,956,276,16404,0,0,0,0,0,0,0,0,0,0,0,0
100,-638,-237,332,456,16152,0,0,0,5783,-908,39,1140,180,16408,0,0,0,0,0,0,0,0,0,0,0,0
61,-291,-245,428,596,16352,0,0,0,5737,-562,34,1260,308,16696,0,0,0,0,0,0,0,0,0,0,0,0
66,-382,-295,476,540,16092,0,0,0,5720,-661,-20,1268,380,16264,0,0,0,0,0,0,0,0,0,0,0,0
-41,-39,-333,532,688,15996,0,0,0,5664,-316,-60,1368,444,16384,0,0,0,0,0,0,0,0,0,0,0,0
75,-343,-132,560,596,16036,0,0,0,5749,-608,143,1224,336,16376,0,0,0,0,0,0,0,0,0,0,0,0
-153,110,-192,604,584,16104,0,0,0,5531,-148,52,1252,376,16240,0,0,0,0,0,0,0,0,0,0,0,0
-52,570,-176,476,628,15980,0,0,0,5657,337,102,1208,444,16268,0,0,0,0,0,0,0,0,0,0,0,0
14,1095,-136,456,592,15896,0,0,0,5764,894,140,1172,376,16136,0,0,0,0,0,0,0,0,0,0,0,0
58,1131,-181,56,516,16336,0,0,0,5738,823,130,916,316,16588,0,0,0,0,0,0,0,0,0,0,0,0
-139,442,284,-1372,960,15944,0,0,0,5575,215,497,-896,696,16332,0,0,0,0,0,0,0,0,0,0,0,0
-236,-244,-139,320,584,16108,0,0,0,5500,-397,128,992,440,16308,0,0,0,0,0,0,0,0,0,0,0,0
-119,118,-225,116,692,16108,0,0,0,5579,-116,35,912,388,16316,0,0,0,0,0,0,0,0,0,0,0,0
-95,138,-237,56,704,16024,0,0,0,5587,-93,46,788,476,16420,0,0,0,0,0,0,0,0,0,0,0,0
-113,464,1140,1844,380,16100,0,0,0,5692,259,1458,2360,168,16288,0,0,0,0,0,0,0,0,0,0,0,0
-159,-167,-257,36,716,16172,0,0,0,5579,-347,31,888,404,16272,0,0,0,0,0,0,0,0,0,0,0,0
-117,-43,-362,144,708,15960,0,0,0,5553,-316,-78,920,420,16288,0,0,0,0,0,0,0,0,0,0,0,0
-117,55,-234,92,628,16068,0,0,0,5589,-225,58,840,392,16372,0,0,0,0,0,0,0,0,0,0,0,0
-111,95,-235,112,564,16096,0,0,0,5604,-223,39,772,532,16536,0,0,0,0,0,0,0,0,0,0,0,0
-101,37,-317,124,620,16048,0,0,0,5589,-270,-27,740,368,16416,0,0,0,0,0,0,0,0,0,0,0,0
21,63,-316,200,636,16064,0,0,0,5725,-215,-52,948,376,16408,0,0,0,0,0,0,0,0,0,0,0,0
113,-4,-401,104,572,16256,0,0,0,5860,-278,-124,836,464,16480,0,0,0,0,0,0,0,0,0,0,0,0
988,19,-779,84,696,16640,0,0,0,6736,-213,-521,884,356,16632,0,0,0,0,0,0,0,0,0,0,0,0
2691,-58,-1177,300,720,16800,0,0,0,8416,-425,-941,900,252,16900,0,0,0,0,0,0,0,0,0,0,0,0
6048,-53,-1886,140,1628,16436,0,0,0,11731,-367,-1748,796,1356,16476,0,0,0,0,0,0,0,0,0,0,0,0
9944,46,-2488,320,2676,16852,0,0,0,15629,-331,-2412,1044,2580,16704,0,0,0,0,0,0,0,0,0,0,0,0
11214,362,-2899,288,4264,15612,0,0,0,16770,2,-2851,936,3796,15828,0,0,0,0,0,0,0,0,0,0,0,0
11959,2011,-2992,-88,5956,14692,0,0,0,17532,1639,-2875,748,6016,15148,0,0,0,0,0,0,0,0,0,0,0,0
12104,1778,-2381,-824,6888,14336,0,0,0,17744,1351,-2283,-148,7016,14796,0,0,0,0,0,0,0,0,0,0,0,0
11409,754,-1927,-1388,8312,13308,0,0,0,16998,276,-1812,-504,8320,13952,0,0,0,0,0,0,0,0,0,0,0,0
10301,556,-1344,-1448,10036,12160,0,0,0,15900,132,-1223,-676,9900,12628,0,0,0,0,0,0,0,0,0,0,0,0
8476,117,-1349,-1308,11020,11148,0,0,0,14053,-336,-1228,-680,10920,11700,0,0,0,0,0,0,0,0,0,0,0,0
6996,-2217,-1898,-1632,12252,9956,0,0,0,12483,-2540,-1793,-1116,12228,10628,0,0,0,0,0,0,0,0,0,0,0,0
5455,-1238,-1681,-1092,13592,8760,0,0,0,11012,-1461,-1491,-392,13516,9492,0,0,0,0,0,0,0,0,0,0,0,0
5864,1177,-202,-1092,14756,7436,0,0,0,11670,876,51,-400,14408,8388,0,0,0,0,0,0,0,0,0,0,0,0
5348,936,767,-1924,13764,7772,0,0,0,11158,668,963,-1748,13700,9212,0,0,0,0,0,0,0,0,0,0,0,0
4755,2660,1074,-1908,14844,6716,0,0,0,10598,2412,1323,-1316,14764,7636,0,0,0,0,0,0,0,0,0,0,0,0
4735,3256,265,-2200,15036,5576,0,0,0,10460,3015,493,-1752,14984,7160,0,0,0,0,0,0,0,0,0,0,0,0
2744,1350,399,-192,15428,7852,0,0,0,8422,900,724,968,15124,9140,0,0,0,0,0,0,0,0,0,0,0,0
1450,476,3038,-536,14612,5780,0,0,0,7382,189,3288,-24,14436,6216,0,0,0,0,0,0,0,0,0,0,0,0
3282,2563,1779,-1684,14972,4676,0,0,0,9176,2350,1971,-1304,14964,5132,0,0,0,0,0,0,0,0,0,0,0,0
5679,4345,594,-1220,15360,4276,0,0,0,11547,4040,832,-868,15184,4772,0,0,0,0,0,0,0,0,0,0,0,0
6141,3652,-106,-1652,15484,4272,0,0,0,11899,3242,122,-1176,15372,5112,0,0,0,0,0,0,0,0,0,0,0,0
5445,2544,-85,-1184,15984,3900,0,0,0,11165,2216,145,-620,15980,4292,0,0,0,0,0,0,0,0,0,0,0,0
5322,3212,-323,-2164,16532,2356,0,0,0,11078,3054,-152,-2016,16348,3476,0,0,0,0,0,0,0,0,0,0,0,0
4648,2482,826,-372,16916,2188,0,0,0,10438,2095,1107,200,16628,2844,0,0,0,0,0,0,0,0,0,0,0,0
3584,1736,1518,-700,16184,1528,0,0,0,9386,1369,1744,-240,16072,2408,0,0,0,0,0,0,0,0,0,0,0,0
3388,1670,1151,-1420,16460,988,0,0,0,9247,1374,1378,-1220,16364,1624,0,0,0,0,0,0,0,0,0,0,0,0
3415,1658,713,-1488,16244,552,0,0,0,9187,1406,927,-1048,16200,1368,0,0,0,0,0,0,0,0,0,0,0,0
2040,1500,-28,-1164,16220,192,0,0,0,7748,1205,199,-1048,16000,1428,0,0,0,0,0,0,0,0,0,0,0,0
124,890,407,-572,16316,-180,0,0,0,5802,630,696,-204,16152,536,0,0,0,0,0,0,0,0,0,0,0,0
-946,553,408,-544,16652,-568,0,0,0,4786,290,727,-256,16456,244,0,0,0,0,0,0,0,0,0,0,0,0
-1545,1131,201,-456,16428,-756,0,0,0,4172,894,496,-312,16368,88,0,0,0,0,0,0,0,0,0,0,0,0
-1392,1050,556,-216,16816,448,0,0,0,4413,779,943,168,16772,1136,0,0,0,0,0,0,0,0,0,0,0,0
-562,546,642,-892,16192,-592,0,0,0,5224,300,910,-916,16164,80,0,0,0,0,0,0,0,0,0,0,0,0
-558,381,-743,-268,16600,-152,0,0,0,5070,79,-482,16,16420,656,0,0,0,0,0,0,0,0,0,0,0,0
-573,-102,-194,20,16652,36,0,0,0,5146,-405,88,284,16628,804,0,0,0,0,0,0,0,0,0,0,0,0
-332,133,133,-436,16684,-300,0,0,0,5358,-115,403,-72,16512,584,0,0,0,0,0,0,0,0,0,0,0,0
-595,880,-533,-168,16824,-316,0,0,0,5080,760,-238,-20,16568,440,0,0,0,0,0,0,0,0,0,0,0,0
-1142,882,-386,-36,16336,276,0,0,0,4471,649,-90,200,16248,1108,0,0,0,0,0,0,0,0,0,0,0,0
-2043,801,-741,-444,16580,708,0,0,0,3565,636,-422,-20,16532,1148,0,0,0,0,0,0,0,0,0,0,0,0
-3734,550,-949,-420,16680,1240,0,0,0,1847,347,-631,-140,16712,1920,0,0,0,0,0,0,0,0,0,0,0,0
-6588,612,-1019,-504,16224,2720,0,0,0,-1088,384,-590,-68,16056,3684,0,0,0,0,0,0,0,0,0,0,0,0
-10569,-863,-589,-1028,16536,4180,0,0,0,-4983,-985,-114,-300,16432,4912,0,0,0,0,0,0,0,0,0,0,0,0
-12881,798,-380,-504,16408,5396,0,0,0,-7339,625,120,-96,16132,6356,0,0,0,0,0,0,0,0,0,0,0,0
-15297,1407,-1297,-1120,16216,6668,0,0,0,-9769,1370,-746,-608,16248,7396,0,0,0,0,0,0,0,0,0,0,0,0
-16942,-2029,-874,-1216,15512,9512,0,0,0,-11375,-2045,-326,-628,15400,9748,0,0,0,0,0,0,0,0,0,0,0,0
-16099,2082,-633,-932,12740,10436,0,0,0,-10540,1999,-25,-280,12828,11332,0,0,0,0,0,0,0,0,0,0,0,0
-15887,32,-1325,-1556,12000,12460,0,0,0,-10366,-348,-782,-704,11868,12524,0,0,0,0,0,0,0,0,0,0,0,0
-15629,-104,-1982,-1964,9956,13488,0,0,0,-10110,-238,-1403,-1160,9732,13968,0,0,0,0,0,0,0,0,0,0,0,0
